0 0.017980
1 0.834220
2 0.000730
3 0.000000
4 0.005930
5 0.124230
6 0.000930
7 0.000880
8 0.006390
9 0.010790
10 0.000000
11 0.000000
12 0.000350
13 0.000920
14 0.000000
15 0.000000
16 0.000000
17 0.000080
18 0.000000
19 0.000000
20 0.000000
21 0.000140
22 0.000000
23 0.000000
24 0.000000
25 0.000000
26 0.000000
27 0.000000
28 0.000000
29 0.000000
30 0.000230
31 0.000000
