0 0.000000
1 0.154310
2 0.000010
3 0.000000
4 0.000000
5 0.000000
6 0.000150
7 0.032000
8 0.760850
9 0.017100
10 0.000000
11 0.000000
12 0.000000
13 0.000000
14 0.000050
15 0.000770
16 0.000000
17 0.019510
18 0.000500
19 0.000000
20 0.000000
21 0.019600
22 0.000000
23 0.000030
24 0.000010
25 0.000000
26 0.000730
27 0.000000
28 0.000000
29 0.000000
30 0.000000
31 0.000000
