0 0.000000
1 0.020450
2 0.000000
3 0.000000
4 0.000000
5 0.000000
6 0.000040
7 0.560430
8 0.042180
9 0.003330
10 0.000000
11 0.000000
12 0.000000
13 0.000000
14 0.008490
15 0.000000
16 0.000000
17 0.022510
18 0.342640
19 0.000000
20 0.000000
21 0.003010
22 0.000000
23 0.000000
24 0.000010
25 0.000210
26 0.003320
27 0.000000
28 0.000000
29 0.000000
30 0.000000
31 0.000000
