0 0.003810
1 0.000000
2 0.851590
3 0.000000
4 0.003430
5 0.096840
6 0.004130
7 0.000000
8 0.000000
9 0.001890
10 0.001480
11 0.017970
12 0.014360
13 0.005450
14 0.000010
15 0.000040
16 0.000030
17 0.000000
18 0.000000
19 0.000000
20 0.000000
21 0.000000
22 0.000130
23 0.000000
24 0.000000
25 0.000000
26 0.000000
27 0.000000
28 0.000000
29 0.000000
30 0.000030
31 0.000000
