0 0.000000
1 0.018900
2 0.000000
3 0.000000
4 0.000000
5 0.000000
6 0.000110
7 0.176710
8 0.571410
9 0.004000
10 0.000000
11 0.000000
12 0.000000
13 0.000000
14 0.012080
15 0.000280
16 0.000980
17 0.092880
18 0.047760
19 0.000000
20 0.000000
21 0.072530
22 0.000000
23 0.000030
24 0.000140
25 0.000060
26 0.002500
27 0.000000
28 0.000000
29 0.000000
30 0.000000
31 0.000000
