115224 102174 101095 101582 100684 100830 100421 101204 100141 101054 101617 101049 100178 100368 100374 100465 100236 100525 100169 100327 100141 100115 99587 93289 
115039 102349 101080 101534 100835 100713 100501 101195 100164 100903 101656 101228 100194 100278 100494 100431 100106 100626 100311 100099 100205 100179 99990 95956 
115010 102201 101210 101722 100567 100684 100632 101218 100278 100956 101723 101184 100251 100106 100567 100314 100287 100724 100259 100076 100047 100162 100141 98138 
115027 102157 101395 101578 100588 100531 100736 101279 100186 100969 101754 101315 100108 100113 100760 100077 100391 100696 100257 99991 100254 100253 100229 99225 
114997 102158 101375 101609 100590 100782 100580 101141 100174 101097 101866 101165 100127 100135 100643 100259 100218 100719 100210 100137 100412 100077 100447 99608 
114785 102386 101292 101595 100670 100806 100456 101173 100404 100877 102013 101103 100249 100187 100340 100445 100213 100420 100545 100045 100452 100086 100751 99926 
114803 102265 101335 101592 100719 101013 100258 101103 100412 100972 101967 101195 100160 100251 100434 100325 100316 100343 100452 100227 100461 100044 100656 100096 
114674 102431 101243 101620 100596 101025 100465 100988 100408 101044 101832 101358 100263 99996 100517 100392 100256 100492 100346 100266 100233 100195 100954 99999 
114638 102540 101287 101582 100527 101025 100509 100883 100583 100911 102053 101110 100319 100086 100348 100564 100165 100571 100423 100076 100437 100258 100738 100071 
114394 102686 101348 101646 100541 101042 100618 100580 100751 100929 101988 101149 100196 100215 100335 100612 100102 100544 100559 100056 100289 100419 100582 100161 
114408 102487 101467 101644 100776 100761 100805 100456 100622 101048 102207 101281 100132 100038 100425 100451 100041 100811 100419 100159 100232 100383 100681 100138 
114233 102506 101719 101451 100848 100762 100710 100570 100595 100989 102350 101169 100233 100053 100518 100213 100283 100635 100448 100222 100301 100139 100855 100105 
114186 102460 101878 101457 100710 100854 100690 100600 100697 101031 102094 101218 100236 100141 100514 100331 100162 100621 100447 100204 100250 100274 100754 100107 
114012 102606 101836 101508 100776 100818 100579 100672 100794 101013 101984 101351 100165 100054 100556 100411 100151 100672 100342 100230 100229 100455 100430 100272 
113896 102973 101622 101428 100632 101099 100467 100566 100847 101105 102002 101368 100135 100221 100387 100431 100258 100572 100360 100318 100041 100576 100401 100238 
113776 103175 101357 101805 100446 101084 100387 100664 100836 101101 102132 101206 100146 100290 100237 100593 100222 100562 100483 100197 100144 100559 100368 100173 
113762 103105 101501 101630 100793 101034 100238 100663 100898 101038 102019 101283 100107 100243 100296 100706 100090 100555 100574 100188 100102 100511 100500 100107 
113530 103262 101729 101486 100829 100942 100295 100612 100875 101199 101883 101299 100043 100330 100421 100549 100317 100388 100583 100311 100024 100617 100634 100081 
113421 103493 101604 101476 100852 100939 100300 100636 100835 101257 101889 101181 100167 100292 100298 100532 100508 100374 100698 100116 100175 100629 100693 100017 
113369 103376 101763 101438 100811 101087 100242 100770 100705 101334 101703 101416 100058 100458 100405 100534 100185 100374 100844 100134 100050 100654 100775 100095 
49193 18724 323 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
81124 60205 43689 6727 44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
99589 85696 74372 54749 32656 2053 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
102501 99060 95059 82792 67286 48949 17576 332 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
104651 100013 100238 99021 90552 76938 57539 34171 2402 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
106193 99997 101312 100060 100015 95377 83285 61250 39350 1844 5 0 0 0 0 0 0 0 0 0 0 0 0 0 
107694 100006 101712 100113 100719 100096 98162 83522 59203 19054 176 0 0 0 0 0 0 0 0 0 0 0 0 0 
108965 100000 101621 100257 100766 100384 100273 96415 79462 43165 915 0 0 0 0 0 0 0 0 0 0 0 0 0 
109976 100014 101814 100285 100854 100487 100567 99966 92314 52906 2033 0 0 0 0 0 0 0 0 0 0 0 0 0 
110910 99996 101874 100415 100922 100294 100609 99995 99534 60879 3062 1 0 0 0 0 0 0 0 0 0 0 0 0 
111648 100013 101784 100476 101158 100210 100382 100032 100231 69768 4126 38 0 0 0 0 0 0 0 0 0 0 0 0 
112562 100008 101922 100342 101244 100320 100279 100011 100366 77680 5941 307 8 0 0 0 0 0 0 0 0 0 0 0 
113071 100104 101665 100581 101224 100192 100422 100043 100770 83046 11516 2057 89 1 0 0 0 0 0 0 0 0 0 0 
113590 100018 101702 100563 101283 100213 100455 99990 101332 87203 23550 9686 944 8 0 0 0 0 0 0 0 0 0 0 
114184 100056 101514 100615 101366 100190 100407 100076 101611 91341 37526 26051 5594 228 4 0 0 0 0 0 0 0 0 0 
114595 100017 101396 100623 101470 100110 100649 99988 101824 95939 47548 41336 19733 2253 73 0 0 0 0 0 0 0 0 0 
115089 100027 101476 100473 101483 100159 100567 100070 102241 98800 53624 49957 37254 11328 959 14 0 0 0 0 0 0 0 0 
115472 100044 101383 100429 101682 100089 100434 100062 102492 99388 59848 55995 48069 28857 6443 392 1 0 0 0 0 0 0 0 
115730 100021 101353 100496 101756 100018 100617 100110 102401 99764 66052 62710 54774 43468 21629 3136 75 0 0 0 0 0 0 0 
115879 100016 101298 100686 101583 100175 100650 100074 102503 99984 71761 69779 61941 51332 38956 13434 999 7 0 0 0 0 0 0 
115987 100147 101204 100560 101672 100232 100699 100065 102443 100009 76859 76398 69498 57945 49102 31029 6102 242 3 0 0 0 0 0 
115934 100232 101216 100566 101866 100008 100807 100012 102801 100102 81566 81982 76578 65316 55749 44375 19988 2197 53 0 0 0 0 0 
116142 100111 101305 100427 101798 100248 100692 100019 102813 100205 85355 86480 82386 72471 63286 52136 36556 10042 571 5 0 0 0 0 
116097 100238 101248 100551 101762 100331 100503 100226 102917 100189 88432 90290 86835 79105 71065 59067 47019 25642 3647 77 0 0 0 0 
116247 100098 101367 100513 101740 100214 100698 100065 102960 100452 91232 93945 91109 84162 77929 66718 53724 40073 12722 703 7 0 0 0 
116325 100164 101275 100636 101560 100283 100618 100153 102737 100716 94030 97349 95213 88691 83323 73956 60478 48634 27146 3355 48 0 0 0 
116380 100338 101228 100555 101371 100405 100614 100203 102730 100851 96557 99405 98439 92665 88103 80182 67858 54677 40108 10183 320 0 0 0 
116407 100228 101258 100539 101473 100461 100303 100455 102572 101356 98496 99936 99803 96461 92248 85373 74637 61581 47908 21914 1479 8 0 0 
116223 100504 101282 100349 101507 100602 100251 100250 102696 101607 99392 100078 100093 99177 96222 89677 80326 68534 53609 33942 4477 68 0 0 
116178 100674 101130 100398 101615 100461 100177 100376 102592 101827 100012 100267 100016 99977 99117 93592 85059 75038 59527 42923 10125 295 1 0 
116168 100694 101104 100356 101754 100410 100219 100338 102573 102118 100023 100203 100280 100126 99899 97418 89288 80592 65795 48790 18217 1015 35 0 
116171 100695 101095 100315 101790 100282 100285 100455 102540 102146 100133 100202 100380 100118 100180 99325 93315 85092 72217 52978 27746 3108 169 5 
116056 100964 101054 100261 101707 100382 100108 100546 102644 102119 100121 100149 100403 100214 100404 99986 96874 89067 77548 57565 36538 7998 773 36 
116052 100935 101128 100336 101692 100295 100258 100494 102609 102322 100020 100247 100272 100331 100186 100251 99228 92587 81961 62753 43459 16901 2848 153 
116065 100922 101111 100231 101921 100423 100050 100521 102589 102447 100024 100204 100477 100064 100367 100415 99933 95969 85873 68106 48698 28633 8045 601 
116005 100799 101271 100278 101806 100592 100076 100774 102446 102517 99988 100222 100747 100005 100435 100144 100185 98682 89028 73005 52657 39300 17332 1922 
116095 100824 101172 100359 101778 100417 100266 100784 102456 102373 100322 100064 100693 100142 100218 100588 100083 99538 92136 77308 57010 46201 28526 5137 
115890 101034 101169 100326 101743 100476 100192 100841 102501 102286 100442 100164 100345 100311 100420 100619 100022 100064 95172 81148 61210 51196 38138 10889 
115801 100992 101228 100417 101947 100209 100093 101057 102427 102442 100490 100128 100271 100159 100808 100399 100115 100165 97820 84575 65665 55541 44894 19078 
115829 101017 101087 100543 101923 100357 100120 101000 102486 102525 100481 100040 100303 100260 100622 100489 100179 100157 99203 87950 70487 59845 49768 27836 
115694 101061 101202 100400 101960 100562 100056 100819 102684 102423 100447 100251 100351 100103 100523 100601 100167 100276 99645 90553 74957 64889 53485 35997 
115561 101301 100934 100797 101638 100593 100088 100849 102700 102538 100292 100179 100526 100105 100469 100577 100278 100204 100071 93302 78717 69510 57558 42501 
115558 101326 101008 100743 101657 100561 100134 100718 102647 102698 100317 100181 100504 100051 100600 100490 100320 100312 100033 95914 82460 74047 62159 47154 
115487 101379 101069 100718 101735 100424 100164 100603 102777 102513 100634 100054 100539 100000 100584 100700 100088 100491 100047 97924 85629 78029 66830 50747 
115372 101448 101090 100680 101739 100540 100333 100552 102801 102518 100387 100071 100548 100150 100651 100556 100199 100488 100004 99214 88593 81498 71321 53878 
115250 101740 100899 100706 101832 100452 100182 100865 102589 102707 100319 100173 100414 100089 100672 100670 100092 100439 100225 99618 91074 84744 75222 57369 
115145 101649 101160 100798 101663 100389 100371 100755 102521 102749 100285 100202 100583 100021 100674 100555 100105 100603 100188 100076 93318 87712 78848 60958 
115086 101637 101197 100885 101712 100233 100458 100700 102544 102648 100424 100308 100392 100153 100621 100676 100212 100638 100082 100256 95371 90410 82152 64749 
114840 102036 100998 101133 101434 100356 100350 100954 102276 102724 100515 100295 100380 100214 100626 100659 100155 100506 100295 100220 97377 93005 84897 68473 
114820 102047 101106 101115 101372 100402 100327 101034 102211 102662 100648 100217 100380 100221 100526 100607 100330 100333 100263 100266 99023 95518 87374 72102 
114713 102124 101204 100980 101388 100433 100454 100859 102369 102590 100595 100255 100390 100256 100592 100456 100311 100467 100109 100490 99576 97726 89930 75472 
114651 102181 101245 100899 101487 100407 100384 100970 102292 102564 100584 100517 100185 100197 100678 100451 100228 100489 100135 100640 99866 99342 92078 78691 
114495 102346 101284 100825 101446 100571 100406 100818 102390 102400 100634 100447 100303 100263 100705 100237 100556 100208 100292 100638 99989 99908 94554 81408 
114382 102317 101445 100744 101434 100732 100338 100851 102112 102757 100537 100466 100277 100224 100736 100486 100334 100240 100324 100593 100080 100041 96709 83844 
114411 102289 101536 100831 101495 100367 100221 101112 102286 102454 100678 100563 100270 100225 100645 100557 100208 100305 100305 100723 99981 100171 98384 86110 
114262 102631 101246 100969 101483 100336 100136 101109 102403 102569 100648 100511 100140 100160 100844 100455 100265 100224 100438 100581 100139 100267 99319 88384 
114293 102507 101470 100835 101625 100320 100080 101249 102295 102586 100508 100594 100093 100397 100641 100578 100129 100418 100345 100541 100132 100375 99762 90177 
114196 102563 101392 101017 101409 100505 100023 101352 102426 102361 100624 100611 100321 100285 100627 100551 100138 100329 100380 100630 100085 100599 99990 92010 
114016 102892 101206 100875 101635 100327 100333 101218 102461 102439 100508 100673 100095 100289 100727 100569 100170 100276 100353 100703 100080 100752 99994 93966 
113993 102890 101291 100927 101421 100429 100380 101284 102327 102405 100524 100490 100420 100273 100729 100557 100017 100476 100276 100644 100116 100684 100196 95657 
113946 102796 101423 100885 101447 100549 100318 101213 102212 102607 100532 100496 100187 100388 100675 100664 100154 100418 100143 100833 100032 100802 100140 97237 
