13155
15104 0
2 0 1
5 0 2
78 0 3
59 0 4
2605 1
1 1 2
5 1 3
4 1 4
3 2
909 3
144 3 0
2 3 0 2
3 3 1
2 3 4
63535 4
25 4 0
16 4 1
27 4 2
5202 4 3
10 4 3 0
4 4 3 1
1 4 3 2
