31922
7879 0
2 0 1
2 0 2
27 0 3
34 0 4
1645 1
6 1 3
4 1 4
1 2
1170 3
81 3 0
6 3 4
56411 4
19 4 0
6 4 1
30 4 2
2291 4 3
2 4 3 0
2 4 3 1
1 4 3 2
