4680
28363 0
19 0 1
18 0 2
173 0 3
1 0 3 4
161 0 4
3980 1
1 1 0
1 1 2
12 1 3
12 1 4
1 1 4 3
1 2
440 3
97 3 0
1 3 1
1 3 4
52136 4
13 4 0
13 4 1
19 4 2
10145 4 3
17 4 3 0
5 4 3 1
2 4 3 2
