1851
85939 0
52 0 1
532 0 2
3 0 2 3
2 0 2 4
809 0 3
4 0 3 4
783 0 4
2 0 4 3
1797 1
3 1 2
6 1 3
3 1 4
7 2 3
83 3
8740 4
43 4 0
3 4 1
1 4 2
106 4 3
