69548
19015 0
2 0 1
38 0 2
3 0 2 4
55 0 3
108 0 4
3698 1
2 1 0
3 1 2
9 1 3
4 1 4
3 2
904 3
5 3 4
7987 4
13 4 0
3 4 1
1 4 2
28 4 3
