5405
58410 0
39 0 1
32 0 2
367 0 3
6 0 3 4
443 0 4
2 0 4 2
1 0 4 3
170 1
1 1 3
3 1 4
258 3
15 3 0
1 3 4
34007 4
54 4 0
34 4 1
19 4 2
1354 4 3
