5531
73112 0
309 0 1
48 0 2
1 0 2 3
302 0 3
706 0 4
3 0 4 3
15973 1
3 1 0
3 1 2
62 1 3
136 1 4
282 3
3547 4
1 4 1
2 4 2
34 4 3
