13271
1319 0
10 0 3
1 0 4
24709 1
11 1 0
1 1 0 4
9 1 2
131 1 3
157 1 4
3063 3
52 3 4
56596 4
296 4 0
2 4 0 3
39 4 1
11 4 2
906 4 3
2 4 3 0
