1610
18387 0
15 0 1
14 0 2
156 0 3
1 0 3 4
95 0 4
52363 1
48 1 0
108 1 2
673 1 3
6 1 3 4
865 1 4
3 1 4 3
393 3
1 3 4
23723 4
128 4 0
38 4 1
7 4 2
1890 4 3
1 4 3 2
