13837
5791 0
2 0 1
2 0 2
22 0 3
34 0 4
50220 1
10 1 0
36 1 2
233 1 3
233 1 4
2 2
1352 3
1 3 0
15 3 4
28673 4
3 4 0
63 4 1
4 4 2
125 4 3
