32589
15970 0
7 0 1
14 0 2
67 0 3
92 0 4
8683 1
4 1 0
1 1 2
22 1 3
23 1 4
2 2
3328 3
3 3 2
4 3 4
40164 4
12 4 0
8 4 1
12 4 2
185 4 3
