1563
69550 0
63 0 1
109 0 2
602 0 3
2 0 3 1
2 0 3 4
474 0 4
4 0 4 3
1873 1
1 1 0
4 1 3
27 1 4
251 3
6 3 0
24959 4
8 4 0
20 4 1
7 4 2
713 4 3
1 4 3 0
