32471
2189 0
1 0 2
3 0 3
2 0 4
15734 1
5 1 0
7 1 2
1 1 2 4
54 1 3
83 1 4
1 1 4 2
1 1 4 3
711 3
49182 4
13 4 0
6 4 1
7 4 2
263 4 3
