32552
16540 0
29 0 1
1 0 1 3
6 0 2
69 0 3
103 0 4
21038 1
2 1 0
43 1 3
57 1 4
2 2
772 3
14 3 4
28927 4
5 4 0
7 4 1
2 4 2
188 4 3
