68451
6898 0
2 0 1
7 0 2
22 0 3
37 0 4
3912 1
1 1 2
9 1 3
9 1 4
5 2
1658 3
3 3 2
2 3 4
20270 4
9 4 0
5 4 1
6 4 2
85 4 3
