33322
23918 0
13 0 1
5 0 2
222 0 3
76 0 4
13437 1
3 1 0
1 1 2
44 1 3
75 1 4
2 2
2081 3
14 3 4
27920 4
3 4 0
23 4 1
2 4 2
155 4 3
