1818
49278 0
49 0 1
1 0 1 3
121 0 2
651 0 3
2 0 3 4
320 0 4
2 0 4 3
37857 1
26 1 0
13 1 2
385 1 3
2 1 3 4
430 1 4
292 3
8548 4
1 4 0
175 4 1
1 4 2
87 4 3
