5377
74217 0
98 0 1
42 0 2
1225 0 3
1 0 3 2
2 0 3 4
616 0 4
12608 1
3 1 0
1 1 2
28 1 3
38 1 4
2072 3
2 3 0
15 3 1
3 3 4
3638 4
2 4 0
5 4 3
