32544
10397 0
1 0 1
1 0 2
15 0 3
13 0 4
33663 1
4 1 0
9 1 2
158 1 3
1 1 3 4
195 1 4
1 1 4 0
6 2
751 3
22834 4
4 4 0
1 4 1
7 4 2
74 4 3
