13482
32717 0
25 0 1
34 0 2
1 0 2 3
91 0 3
1 0 3 4
297 0 4
2 0 4 3
8309 1
3 1 0
6 1 2
48 1 3
13 1 4
5350 3
13 3 0
5 3 1
729 3 4
39056 4
138 4 0
40 4 1
15 4 2
345 4 3
