5095
1786 0
15 0 3
10 0 4
63972 1
17 1 0
35 1 2
645 1 3
1 1 3 0
1 1 3 2
6 1 3 4
659 1 4
927 3
1 3 2
6 3 4
27244 4
10 4 0
25 4 1
26 4 2
215 4 3
