14490
58444 0
15 0 1
368 0 2
3 0 2 3
262 0 3
2 0 3 4
259 0 4
1 0 4 3
1697 1
1 1 2
1 1 3
1 1 4
3 2
25 2 3
371 3
1 3 4
24802 4
45 4 0
7 4 1
3 4 2
86 4 3
