13442
20520 0
55 0 1
12 0 2
140 0 3
108 0 4
7545 1
2 1 2
63 1 3
65 1 4
3 2
3398 3
44 3 1
2 3 2
24 3 4
53940 4
37 4 0
197 4 1
1 4 1 3
6 4 2
1127 4 3
1 4 3 0
