14600
28124 0
29 0 1
22 0 2
181 0 3
1 0 3 4
172 0 4
39712 1
4 1 0
35 1 2
343 1 3
245 1 4
1 1 4 3
1 2
3469 3
1 3 1
31 3 4
13859 4
1 4 0
1 4 1
1 4 2
55 4 3
