14386
41444 0
12 0 1
53 0 2
2 0 2 4
110 0 3
190 0 4
1 0 4 3
16937 1
11 1 0
15 1 2
69 1 3
109 1 4
1 2
2567 3
3 3 1
7 3 4
24598 4
42 4 0
1 4 0 3
11 4 1
1 4 2
156 4 3
