13922
62230 0
64 0 1
20 0 2
888 0 3
2 0 3 4
305 0 4
13192 1
3 1 0
3 1 2
38 1 3
30 1 4
3914 3
2 3 0
25 3 1
5 3 4
5848 4
2 4 0
1 4 2
13 4 3
