87039
1072 0
1 0 1
5 0 3
6 0 4
518 1
7 1 3
3 1 4
4 2
1529 3
19 3 1
1 3 2
2 3 4
10593 4
16 4 0
296 4 1
2 4 1 3
3 4 2
41 4 3
