31522
7366 0
2 0 1
2 0 2
60 0 3
34 0 4
2880 1
16 1 3
14 1 4
1 1 4 3
2 2
6337 3
1 3 0
62 3 1
4 3 4
50225 4
69 4 0
2346 4 1
4 4 1 2
10 4 1 3
14 4 2
229 4 3
