401
78690 0
529 0 1
1 0 1 3
1 0 1 4
161 0 2
957 0 3
16 0 3 4
601 0 4
1 0 4 3
7856 1
6 1 0
16 1 2
96 1 3
88 1 4
320 3
20 3 1
1 3 2
3 3 4
9467 4
13 4 0
89 4 1
1 4 1 3
1028 4 3
