5213
30316 0
17 0 1
19 0 2
293 0 3
4 0 3 4
138 0 4
47728 1
13 1 0
17 1 2
265 1 3
2 1 3 4
262 1 4
2198 3
1 3 0
3 3 4
13676 4
27 4 0
22 4 1
7 4 2
55 4 3
