13483
4669 0
6 0 1
6 0 2
15 0 3
47 0 4
7211 1
3 1 0
2 1 2
96 1 3
115 1 4
2 2
4685 3
19 3 0
8 3 1
21 3 2
196 3 4
63947 4
269 4 0
1 4 0 2
110 4 1
9 4 2
6093 4 3
3 4 3 0
14 4 3 1
3 4 3 2
