1736
76775 0
61 0 1
389 0 2
1 0 2 3
493 0 3
579 0 4
1 0 4 2
4 0 4 3
14238 1
40 1 0
4 1 2
72 1 3
1 1 3 4
99 1 4
639 3
1 3 4
5967 4
1 4 1
3 4 2
70 4 3
