32433
6363 0
1 0 1
14 0 2
1 0 2 3
47 0 3
46 0 4
1425 1
4 1 0
3 1 2
2 1 3
6 1 4
3 2
3222 3
3 3 4
57329 4
54 4 0
90 4 1
134 4 2
523 4 3
