5117
14692 0
7 0 1
5 0 2
77 0 3
2 0 3 4
50 0 4
33707 1
23 1 0
48 1 2
307 1 3
3 1 3 4
489 1 4
973 3
1 3 4
43283 4
96 4 0
43 4 1
7 4 2
1597 4 3
1 4 3 2
