4829
1511 0
1 0 1
10 0 3
3 0 4
45411 1
26 1 0
42 1 2
2 1 2 3
352 1 3
332 1 4
2 1 4 3
1625 3
35 3 4
44556 4
449 4 0
3 4 0 3
42 4 1
7 4 2
1275 4 3
5 4 3 0
