14402
59497 0
26 0 1
218 0 2
12 0 2 4
299 0 3
1 0 3 2
288 0 4
10886 1
4 1 0
7 1 2
23 1 3
42 1 4
974 3
14 3 4
13937 4
34 4 0
2 4 1
1 4 2
43 4 3
