4712
40155 0
162 0 1
1 0 1 3
38 0 2
350 0 3
6 0 3 4
210 0 4
1 0 4 2
10168 1
1 1 0
3 1 2
96 1 3
79 1 4
1 2
1676 3
1 3 0
55 3 1
4 3 2
12 3 4
40473 4
39 4 0
344 4 1
8 4 2
1507 4 3
