5332
42969 0
59 0 1
4 0 1 3
30 0 2
333 0 3
1 0 3 4
376 0 4
32776 1
40 1 0
1 1 0 4
8 1 2
124 1 3
234 1 4
1 1 4 0
305 3
9 3 4
17764 4
2 4 0
5 4 1
1 4 2
186 4 3
