32799
6057 0
1 0 2
18 0 3
24 0 4
10500 1
5 1 0
6 1 2
50 1 3
1 1 3 2
1 1 3 4
94 1 4
1 1 4 3
1 2
3361 3
7 3 4
47617 4
40 4 0
23 4 1
4 4 2
609 4 3
