463
77037 0
91 0 1
247 0 2
1 0 2 1
2 0 2 4
581 0 3
1094 0 4
5 0 4 3
13246 1
18 1 0
13 1 2
3 1 2 4
241 1 3
78 1 4
436 3
5 3 0
371 3 4
5770 4
471 4 0
36 4 1
7 4 2
292 4 3
