33429
33147 0
8 0 1
18 0 2
73 0 3
109 0 4
8657 1
3 1 0
7 1 2
35 1 3
50 1 4
1 1 4 0
1 2
3722 3
1 3 1
6 3 4
22508 4
35 4 0
5 4 0 3
9 4 1
1 4 2
98 4 3
