1673
2771 0
2 0 1
16 0 3
57 0 4
84673 1
50 1 0
3 1 0 4
48 1 2
1 1 2 3
646 1 3
835 1 4
1 1 4 2
1 1 4 3
306 3
7 3 4
9264 4
3 4 0
61 4 1
3 4 2
49 4 3
