69063
2089 0
1 0 1
22 0 2
3 0 3
7 0 4
17770 1
5 1 0
13 1 2
36 1 3
102 1 4
9 2
2542 3
1 3 2
3 3 4
5628 4
4507 4 0
2 4 0 2
4 4 0 3
2 4 1
1 4 2
27 4 3
