5507
71536 0
52 0 1
29 0 2
351 0 3
1 0 3 4
1160 0 4
2 0 4 1
3 0 4 2
13 0 4 3
7951 1
5 1 0
3 1 2
42 1 3
25 1 4
2 2
3710 3
232 3 0
76 3 4
9777 4
2 4 0
2 4 1
13 4 2
131 4 3
