69344
3475 0
8 0 1
4 0 2
20 0 3
9 0 4
2120 1
9 1 3
21 1 4
3 2
1933 3
9 3 1
3 3 2
12 3 4
23870 4
13 4 0
43 4 1
4 4 2
371 4 3
