69073
14008 0
5 0 1
40 0 2
48 0 3
54 0 4
4192 1
2 1 0
4 1 3
3 1 4
6 2
2130 3
1 3 0
5 3 4
12003 4
1 4 0
15 4 1
4 4 2
157 4 3
