424
85395 0
85 0 1
101 0 2
968 0 3
3 0 3 1
5 0 3 4
686 0 4
16 0 4 3
932 1
1 1 0
2 1 3
11 1 4
86 3
2 3 0
11237 4
8 4 0
16 4 1
7 4 2
386 4 3
