14430
2757 0
4 0 2
7 0 3
3 0 4
63400 1
28 1 0
6 1 2
243 1 3
1 1 3 2
300 1 4
2 2
346 3
1 3 4
19481 4
11 4 0
2 4 2
48 4 3
