69104
807 0
1 0 2
3 0 3
4 0 4
1580 1
12 1 3
17 1 4
5 2
3291 3
6 3 0
1 3 1
10 3 2
53 3 4
25280 4
30 4 0
21 4 1
5 4 2
1034 4 3
1 4 3 0
1 4 3 1
