32747
246 0
1 0 4
23310 1
3 1 0
30 1 2
86 1 3
152 1 4
2 2
1558 3
1 3 1
17 3 4
42698 4
513 4 0
4 4 0 3
15 4 1
2 4 2
277 4 3
