69781
13295 0
2 0 1
5 0 2
35 0 3
76 0 4
9674 1
2 1 0
6 1 2
15 1 3
25 1 4
2 2
747 3
1 3 1
18 3 4
7748 4
3 4 0
1 4 2
32 4 3
