13215
15435 0
1 0 1
51 0 2
3 0 2 3
130 0 3
112 0 4
1 0 4 3
2431 1
3 1 0
7 1 2
1 1 3
13 1 4
1 2
2390 3
4 3 4
66192 4
66 4 0
159 4 1
186 4 2
1013 4 3
2 4 3 2
