13494
21874 0
14 0 1
37 0 2
138 0 3
1 0 3 1
2 0 3 4
137 0 4
2801 1
4 1 0
1 1 2
3 1 3
34 1 4
914 3
12 3 0
60621 4
17 4 0
17 4 1
10 4 2
979 4 3
1 4 3 1
