5334
66996 0
45 0 1
217 0 2
2 0 2 3
347 0 3
389 0 4
13519 1
15 1 0
1 1 2
61 1 3
51 1 4
1 2
1327 3
1 3 2
2 3 4
12252 4
8 4 1
1 4 2
134 4 3
