14806
41907 0
18 0 1
18 0 2
185 0 3
1 0 3 4
484 0 4
3 0 4 3
28833 1
5 1 0
11 1 2
108 1 3
88 1 4
2 2
941 3
41 3 4
13507 4
4 4 0
1 4 1
3 4 2
108 4 3
