13980
10935 0
2 0 1
2 0 2
21 0 3
15 0 4
55569 1
10 1 0
34 1 2
276 1 3
3 1 3 4
364 1 4
4 2
498 3
18768 4
1 4 0
1 4 1
9 4 2
64 4 3
1 4 3 1
