4934
70523 0
46 0 1
42 0 2
1 0 2 3
360 0 3
2 0 3 4
713 0 4
1 0 4 3
667 1
1 1 0
5 1 3
1 1 4
1 2
807 3
1 3 2
1 3 4
24858 4
22 4 0
32 4 1
2 4 2
223 4 3
