33103
1085 0
13 0 3
2 0 4
1477 1
2 1 0
9 1 3
8 1 4
1960 3
4 3 1
60738 4
253 4 0
45 4 1
17 4 2
3183 4 3
4 4 3 0
5 4 3 2
